timestamp,lane,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,audio_siren_detected,total_vehicle_count
2025-12-19 16:32:25,2,42,6.45,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:25,2,43,6.51,0,17,0,0,0,0,0,True,17
2025-12-19 16:32:25,2,44,6.44,0,16,0,0,0,0,0,True,16
2025-12-19 16:32:25,2,45,4.77,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:26,2,46,6.34,1,13,0,0,0,0,0,True,14
2025-12-19 16:32:26,2,47,6.46,0,16,0,0,0,0,0,True,16
2025-12-19 16:32:26,2,48,6.52,0,16,0,0,0,0,0,True,16
2025-12-19 16:32:26,2,49,6.67,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:26,2,50,6.31,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:26,2,51,6.42,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:27,2,52,6.02,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:27,2,53,6.56,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:27,2,54,6.13,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:27,2,55,6.51,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:27,2,56,6.55,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:28,2,57,5.69,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:28,2,58,6.35,0,12,0,1,0,0,0,True,13
2025-12-19 16:32:28,2,59,7.27,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:28,2,60,7.22,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:28,2,61,6.98,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:28,2,62,7.07,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:28,2,63,6.93,0,11,0,1,0,0,0,True,12
2025-12-19 16:32:29,2,64,6.59,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:29,2,65,7.02,0,15,0,0,0,0,0,True,15
2025-12-19 16:32:29,2,66,6.87,0,15,0,0,0,0,0,True,15
2025-12-19 16:32:29,2,67,7.01,0,16,0,0,0,0,0,True,16
2025-12-19 16:32:29,2,68,7.15,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:29,2,69,6.72,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:30,2,70,7.16,0,16,0,0,0,0,0,True,16
2025-12-19 16:32:30,2,71,5.42,0,15,0,0,0,0,0,True,15
2025-12-19 16:32:30,2,72,6.43,0,15,0,0,0,0,0,True,15
2025-12-19 16:32:30,2,73,7.14,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:30,2,74,6.95,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:30,2,75,7.16,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:31,2,76,7.0,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:31,2,77,7.05,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:31,2,78,6.57,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:31,2,79,6.94,0,15,0,0,0,0,0,True,15
2025-12-19 16:32:31,2,80,6.52,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:31,2,81,7.04,0,22,0,0,0,0,0,True,22
2025-12-19 16:32:32,2,82,6.3,0,17,1,0,0,0,0,True,18
2025-12-19 16:32:32,2,83,6.83,0,15,0,0,0,0,0,True,15
2025-12-19 16:32:32,2,84,6.34,0,15,0,0,0,0,0,True,15
2025-12-19 16:32:32,2,85,6.82,0,14,0,0,0,0,0,True,14
2025-12-19 16:32:32,2,86,7.84,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:32,2,87,6.2,0,13,1,0,0,0,0,True,14
2025-12-19 16:32:33,2,88,7.91,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:33,2,89,7.65,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:33,2,90,2.48,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:33,2,91,7.68,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:33,2,92,6.96,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:34,2,93,7.98,0,12,1,0,0,0,0,True,13
2025-12-19 16:32:34,2,94,8.13,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:34,2,95,8.05,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:34,2,96,8.11,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:34,2,97,8.45,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:34,2,98,8.47,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:34,2,99,8.23,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:34,2,100,7.95,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:35,2,101,8.06,0,12,1,0,0,0,0,True,13
2025-12-19 16:32:35,2,102,8.09,0,13,1,0,0,0,0,True,14
2025-12-19 16:32:35,2,103,8.26,0,13,1,0,0,0,0,True,14
2025-12-19 16:32:35,2,104,8.55,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:36,2,105,0.99,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:36,2,106,8.48,0,13,0,0,0,0,0,True,13
2025-12-19 16:32:36,2,107,11.04,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:36,2,108,10.34,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:37,2,109,9.96,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:37,2,110,10.21,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:37,2,111,9.57,0,12,1,0,0,0,0,True,13
2025-12-19 16:32:37,2,112,10.14,0,10,0,0,0,0,0,True,10
2025-12-19 16:32:37,2,113,11.0,0,17,1,0,0,0,0,True,18
2025-12-19 16:32:37,2,114,11.03,0,14,1,0,0,0,0,True,15
2025-12-19 16:32:37,2,115,10.89,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:37,2,116,10.56,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:37,2,117,10.65,0,13,1,0,0,0,0,True,14
2025-12-19 16:32:38,2,118,10.0,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:38,2,119,3.55,0,10,0,0,0,0,0,True,10
2025-12-19 16:32:38,2,120,6.64,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:38,2,121,7.44,0,12,1,0,0,0,0,True,13
2025-12-19 16:32:38,2,122,7.51,0,12,0,0,0,0,0,True,12
2025-12-19 16:32:38,2,123,7.41,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:39,2,124,7.56,0,11,0,0,0,0,0,True,11
2025-12-19 16:32:39,2,125,7.19,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:39,2,126,7.44,0,9,0,0,0,0,0,True,9
2025-12-19 16:32:39,2,127,7.65,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:39,2,128,7.48,0,8,0,0,0,0,0,True,8
2025-12-19 16:32:39,2,129,7.3,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:39,2,130,7.47,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:40,2,131,7.56,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:40,2,132,7.4,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:40,2,133,6.33,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:40,2,134,6.45,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:40,2,135,7.41,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:40,2,136,7.6,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:41,2,137,7.55,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:41,2,138,7.44,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:41,2,139,7.34,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:41,2,140,7.56,0,12,1,0,0,0,0,True,13
2025-12-19 16:32:41,2,141,7.58,0,12,1,0,0,0,0,True,13
2025-12-19 16:32:41,2,142,7.44,0,12,1,0,0,0,0,True,13
2025-12-19 16:32:41,2,143,7.26,0,12,1,0,0,0,0,True,13
2025-12-19 16:32:42,2,144,7.43,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:42,2,145,7.22,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:42,2,146,7.53,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:42,2,147,7.53,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:42,2,148,6.07,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:42,2,149,6.99,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:43,2,150,7.33,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:43,2,151,7.42,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:43,2,152,7.39,1,10,1,0,0,0,0,True,12
2025-12-19 16:32:43,2,153,7.56,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:43,2,154,7.38,0,11,1,0,1,0,0,True,13
2025-12-19 16:32:43,2,155,7.53,0,9,1,0,1,0,0,True,11
2025-12-19 16:32:43,2,156,7.33,0,8,1,0,1,0,0,True,10
2025-12-19 16:32:44,2,157,7.4,0,7,1,0,1,0,0,True,9
2025-12-19 16:32:44,2,158,7.38,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:44,2,159,7.47,0,14,1,0,1,0,0,True,16
2025-12-19 16:32:44,2,160,7.42,0,15,6,0,0,0,0,True,21
2025-12-19 16:32:44,2,161,7.61,0,11,6,0,0,0,0,True,17
2025-12-19 16:32:44,2,162,6.34,0,15,1,0,0,0,0,True,16
2025-12-19 16:32:45,2,163,6.5,0,16,7,0,0,0,0,True,23
2025-12-19 16:32:45,2,164,7.13,0,16,1,0,0,0,0,True,17
2025-12-19 16:32:45,2,165,7.31,1,14,1,0,0,0,0,True,16
2025-12-19 16:32:45,2,166,7.34,1,11,1,0,0,0,0,True,13
2025-12-19 16:32:45,2,167,7.53,0,14,1,0,0,0,0,True,15
2025-12-19 16:32:45,2,168,7.7,1,12,1,0,0,0,0,True,14
2025-12-19 16:32:45,2,169,7.53,1,10,1,0,0,0,0,True,12
2025-12-19 16:32:46,2,170,7.41,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:46,2,171,7.57,1,9,1,0,0,0,0,True,11
2025-12-19 16:32:46,2,172,7.24,1,10,1,0,0,0,0,True,12
2025-12-19 16:32:46,2,173,7.56,1,9,1,0,0,0,0,True,11
2025-12-19 16:32:46,2,174,4.75,1,9,1,0,0,0,0,True,11
2025-12-19 16:32:46,2,175,6.16,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:47,2,176,5.05,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:47,2,177,5.64,1,9,1,1,0,0,0,True,12
2025-12-19 16:32:47,2,178,6.66,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:47,2,179,7.28,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:47,2,180,7.3,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:47,2,181,7.41,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:48,2,182,7.46,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:48,2,183,7.33,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:48,2,184,7.46,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:48,2,185,7.44,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:48,2,186,7.58,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:48,2,187,7.55,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:49,2,188,7.46,0,9,1,1,0,0,0,True,11
2025-12-19 16:32:49,2,189,7.63,0,22,1,0,0,0,0,True,23
2025-12-19 16:32:49,2,190,5.95,0,8,1,1,0,0,0,True,10
2025-12-19 16:32:49,2,191,6.58,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:49,2,192,7.02,0,7,1,0,0,0,0,True,8
2025-12-19 16:32:49,2,193,7.49,0,7,1,1,0,0,0,True,9
2025-12-19 16:32:49,2,194,7.55,0,8,1,1,0,0,0,True,10
2025-12-19 16:32:50,2,195,7.34,0,7,1,3,0,0,0,True,11
2025-12-19 16:32:50,2,196,7.68,0,8,1,1,0,0,0,True,10
2025-12-19 16:32:50,2,197,7.31,0,8,1,1,0,0,0,True,10
2025-12-19 16:32:50,2,198,7.47,0,8,1,1,0,0,0,True,10
2025-12-19 16:32:50,2,199,7.99,0,6,1,0,0,0,0,True,7
2025-12-19 16:32:50,2,200,8.08,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:50,2,201,8.12,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:51,2,202,7.85,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:51,2,203,7.5,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:51,2,204,8.08,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:51,2,205,6.17,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:51,2,206,7.06,0,7,1,0,0,0,0,True,8
2025-12-19 16:32:51,2,207,7.62,0,7,1,0,0,0,0,True,8
2025-12-19 16:32:52,2,208,7.61,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:52,2,209,7.37,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:52,2,210,7.63,1,9,1,0,0,0,0,True,11
2025-12-19 16:32:52,2,211,7.69,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:52,2,212,7.58,1,9,1,0,0,0,0,True,11
2025-12-19 16:32:52,2,213,6.65,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:52,2,214,8.35,1,7,1,0,0,0,0,True,9
2025-12-19 16:32:53,2,215,8.27,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:53,2,216,8.39,1,7,1,0,0,0,0,True,9
2025-12-19 16:32:53,2,217,8.36,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:53,2,218,8.37,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:53,2,219,8.28,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:53,2,220,8.33,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:53,2,221,7.53,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:53,2,222,8.48,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:54,2,223,7.51,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:54,2,224,8.03,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:54,2,225,8.72,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:54,2,226,8.56,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:54,2,227,8.2,1,9,1,0,0,0,0,True,11
2025-12-19 16:32:54,2,228,8.41,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:54,2,229,8.46,1,7,1,0,0,0,0,True,9
2025-12-19 16:32:55,2,230,8.53,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:55,2,231,8.31,1,9,1,0,0,0,0,True,11
2025-12-19 16:32:55,2,232,8.49,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:55,2,233,8.25,1,8,1,0,0,0,0,True,10
2025-12-19 16:32:55,2,234,7.35,1,9,1,0,0,0,0,True,11
2025-12-19 16:32:55,2,235,7.87,0,10,1,0,0,0,0,True,11
2025-12-19 16:32:55,2,236,8.35,0,11,1,0,0,0,0,True,12
2025-12-19 16:32:56,2,237,7.98,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:56,2,238,6.62,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:56,2,239,7.38,0,9,1,0,0,0,0,True,10
2025-12-19 16:32:56,2,240,7.59,0,8,1,0,0,0,0,True,9
2025-12-19 16:32:56,2,241,7.03,1,9,1,1,0,0,0,True,12
2025-12-19 16:32:56,2,242,7.51,0,8,1,1,0,0,0,True,10
2025-12-19 16:32:56,2,243,7.75,1,9,1,1,0,0,0,True,12
2025-12-19 16:32:57,2,244,8.28,1,9,0,1,0,0,0,True,11
2025-12-19 16:32:57,2,245,8.39,0,9,0,0,0,0,0,True,9
2025-12-19 16:32:57,2,246,7.79,1,8,1,1,0,0,0,True,11
2025-12-19 16:32:57,2,247,8.12,1,9,1,1,0,0,0,True,12
2025-12-19 16:32:57,2,248,8.11,0,9,0,1,0,0,0,True,10
2025-12-19 16:32:57,2,249,8.13,1,8,0,1,0,0,0,True,10
2025-12-19 16:32:57,2,250,8.29,0,8,0,1,0,0,0,True,9
2025-12-19 16:32:58,2,251,8.45,0,9,0,1,0,0,0,True,10
2025-12-19 16:32:58,2,252,8.3,0,9,0,1,1,0,0,True,11
2025-12-19 16:32:58,2,253,10.73,0,9,0,1,1,0,0,True,11
2025-12-19 16:32:58,2,254,9.19,0,10,0,1,1,0,0,True,12
2025-12-19 16:32:58,2,255,8.13,0,9,0,1,1,0,0,True,11
2025-12-19 16:32:58,2,256,9.16,0,12,0,1,3,0,0,True,16
2025-12-19 16:32:58,2,257,7.27,0,9,0,1,1,0,0,True,11
2025-12-19 16:32:58,2,258,6.8,0,12,0,1,1,0,0,True,14
2025-12-19 16:32:59,2,259,7.85,1,9,0,1,0,0,0,True,11
2025-12-19 16:32:59,2,260,8.31,1,8,0,1,2,0,0,True,12
2025-12-19 16:32:59,2,261,8.54,3,12,0,1,2,0,0,True,18
2025-12-19 16:32:59,2,262,8.47,0,8,0,1,1,0,0,True,10
2025-12-19 16:32:59,2,263,8.52,0,8,0,2,1,0,0,True,11
2025-12-19 16:32:59,2,264,8.38,0,8,0,0,0,0,0,True,8
2025-12-19 16:32:59,2,265,8.73,0,9,0,0,1,0,0,True,10
2025-12-19 16:33:00,2,266,8.76,0,9,0,2,0,0,0,True,11
2025-12-19 16:33:00,2,267,8.29,0,9,0,2,0,0,0,True,11
2025-12-19 16:33:00,2,268,8.4,1,8,0,1,0,0,0,True,10
2025-12-19 16:33:00,2,269,8.54,0,11,0,5,0,0,0,True,16
2025-12-19 16:33:00,2,270,8.11,1,19,0,3,0,0,0,True,23
2025-12-19 16:33:00,2,271,10.13,0,9,0,0,0,0,0,True,9
2025-12-19 16:33:00,2,272,8.14,0,8,0,1,0,0,0,True,9
2025-12-19 16:33:00,2,273,8.45,0,8,0,1,0,0,0,True,9
2025-12-19 16:33:01,2,274,6.67,2,8,0,0,0,0,0,True,10
2025-12-19 16:33:01,2,275,8.17,0,8,0,0,0,0,0,True,8
2025-12-19 16:33:01,2,276,7.52,0,8,0,0,0,0,0,True,8
2025-12-19 16:33:01,2,277,8.08,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:01,2,278,8.33,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:01,2,279,8.32,0,12,0,0,0,0,0,True,12
2025-12-19 16:33:01,2,280,8.09,1,11,0,0,0,0,0,True,12
2025-12-19 16:33:02,2,281,8.19,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:02,2,282,7.94,1,10,0,0,0,0,0,True,11
2025-12-19 16:33:02,2,283,8.26,1,9,0,1,0,0,0,True,11
2025-12-19 16:33:02,2,284,8.31,1,10,0,0,0,0,0,True,11
2025-12-19 16:33:02,2,285,8.59,1,10,0,0,0,0,0,True,11
2025-12-19 16:33:02,2,286,8.45,1,10,0,0,0,0,0,True,11
2025-12-19 16:33:02,2,287,8.06,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:03,2,288,8.05,1,11,0,0,0,0,0,True,12
2025-12-19 16:33:03,2,289,8.13,1,8,0,0,0,0,0,True,9
2025-12-19 16:33:03,2,290,8.18,2,11,0,0,0,0,0,True,13
2025-12-19 16:33:03,2,291,1.87,2,13,0,0,0,0,0,True,15
2025-12-19 16:33:04,2,292,5.2,0,15,0,0,0,0,0,True,15
2025-12-19 16:33:04,2,293,8.47,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:04,2,294,8.61,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:04,2,295,8.16,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:04,2,296,8.11,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:04,2,297,8.01,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:05,2,298,1.03,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:06,2,299,0.98,0,9,0,0,0,0,0,True,9
2025-12-19 16:33:07,2,300,6.35,0,19,0,0,0,0,0,True,19
2025-12-19 16:33:07,2,301,8.14,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:07,2,302,8.3,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:07,2,303,7.78,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:07,2,304,8.72,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:07,2,305,8.42,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:07,2,306,8.45,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:07,2,307,8.62,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:08,2,308,8.3,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:08,2,309,8.66,0,12,0,0,0,0,0,True,12
2025-12-19 16:33:08,2,310,8.52,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:08,2,311,8.53,0,12,0,0,0,0,0,True,12
2025-12-19 16:33:08,2,312,8.33,0,12,0,0,0,0,0,True,12
2025-12-19 16:33:08,2,313,8.01,0,15,0,0,0,0,0,True,15
2025-12-19 16:33:08,2,314,8.45,0,17,0,0,0,0,0,True,17
2025-12-19 16:33:09,2,315,7.45,0,15,0,0,0,0,0,True,15
2025-12-19 16:33:09,2,316,7.32,0,9,0,0,0,0,0,True,9
2025-12-19 16:33:09,2,317,8.3,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:09,2,318,8.77,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:09,2,319,8.56,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:09,2,320,8.63,0,9,0,0,0,0,0,True,9
2025-12-19 16:33:09,2,321,8.38,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:10,2,322,8.45,0,9,0,0,0,0,0,True,9
2025-12-19 16:33:10,2,323,8.38,0,14,0,0,0,0,0,True,14
2025-12-19 16:33:10,2,324,8.48,0,16,0,0,0,0,0,True,16
2025-12-19 16:33:10,2,325,8.67,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:10,2,326,8.23,0,8,0,0,0,0,0,True,8
2025-12-19 16:33:10,2,327,7.97,0,9,0,0,0,0,0,True,9
2025-12-19 16:33:10,2,328,8.41,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:10,2,329,8.57,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:11,2,330,8.55,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:11,2,331,8.4,0,15,0,0,0,0,0,True,15
2025-12-19 16:33:11,2,332,7.03,0,15,0,0,0,0,0,True,15
2025-12-19 16:33:11,2,333,8.13,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:11,2,334,8.46,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:11,2,335,8.5,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:11,2,336,8.79,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:12,2,337,8.83,0,12,0,0,0,0,0,True,12
2025-12-19 16:33:12,2,338,8.91,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:12,2,339,8.84,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:12,2,340,8.88,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:12,2,341,8.71,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:12,2,342,8.71,0,9,0,0,0,0,0,True,9
2025-12-19 16:33:12,2,343,8.71,0,9,0,0,0,0,0,True,9
2025-12-19 16:33:12,2,344,8.67,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:13,2,345,8.45,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:13,2,346,8.33,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:13,2,347,8.36,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:13,2,348,8.2,0,10,0,0,0,0,0,True,10
2025-12-19 16:33:13,2,349,6.98,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:13,2,350,7.65,1,12,0,0,0,0,0,True,13
2025-12-19 16:33:13,2,351,8.13,0,12,0,0,0,0,0,True,12
2025-12-19 16:33:14,2,352,8.36,0,11,0,0,0,0,0,True,11
2025-12-19 16:33:14,2,353,8.12,0,24,0,0,0,0,0,True,24
2025-12-19 16:33:14,2,354,8.16,0,19,0,0,0,0,0,True,19
2025-12-19 16:33:14,2,355,8.53,0,18,0,0,0,0,0,True,18
