timestamp,lane,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,audio_siren_detected,total_vehicle_count
2025-12-05 13:16:39,2,182,2.54,0,10,1,0,0,0,0,False,11
2025-12-05 13:16:40,2,183,2.05,0,10,1,0,0,0,0,False,11
2025-12-05 13:16:40,2,184,2.0,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:41,2,185,2.6,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:41,2,186,2.29,0,9,1,0,0,0,0,False,10
2025-12-05 13:16:42,2,187,2.4,0,9,1,0,0,0,0,False,10
2025-12-05 13:16:42,2,188,2.48,0,9,1,1,0,0,0,False,11
2025-12-05 13:16:43,2,189,2.16,0,22,1,0,0,0,0,False,23
2025-12-05 13:16:43,2,190,2.14,0,8,1,1,0,0,0,False,10
2025-12-05 13:16:44,2,191,2.3,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:44,2,192,2.18,0,7,1,0,0,0,0,False,8
2025-12-05 13:16:45,2,193,2.12,0,7,1,1,0,0,0,False,9
2025-12-05 13:16:45,2,194,1.23,0,8,1,1,0,0,0,False,10
2025-12-05 13:16:46,2,195,2.41,0,7,1,3,0,0,0,False,11
2025-12-05 13:16:46,2,196,2.19,0,8,1,1,0,0,0,False,10
2025-12-05 13:16:47,2,197,2.19,0,8,1,1,0,0,0,False,10
2025-12-05 13:16:47,2,198,2.22,0,8,1,1,0,0,0,False,10
2025-12-05 13:16:48,2,199,2.15,0,6,1,0,0,0,0,False,7
2025-12-05 13:16:48,2,200,2.48,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:49,2,201,2.15,0,9,1,0,0,0,0,False,10
2025-12-05 13:16:49,2,202,2.38,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:50,2,203,2.01,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:50,2,204,2.44,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:51,2,205,2.52,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:51,2,206,2.19,0,7,1,0,0,0,0,False,8
2025-12-05 13:16:52,2,207,2.2,0,7,1,0,0,0,0,False,8
2025-12-05 13:16:52,2,208,2.14,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:52,2,209,2.38,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:53,2,210,2.22,1,9,1,0,0,0,0,False,11
2025-12-05 13:16:53,2,211,2.15,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:54,2,212,2.14,1,9,1,0,0,0,0,False,11
2025-12-05 13:16:54,2,213,2.2,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:55,2,214,2.45,1,7,1,0,0,0,0,False,9
2025-12-05 13:16:55,2,215,2.17,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:56,2,216,2.29,1,7,1,0,0,0,0,False,9
2025-12-05 13:16:56,2,217,1.95,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:57,2,218,2.37,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:57,2,219,2.76,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:58,2,220,2.54,0,9,1,0,0,0,0,False,10
2025-12-05 13:16:58,2,221,2.16,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:59,2,222,2.63,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:59,2,223,2.99,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:59,2,224,3.24,0,8,1,0,0,0,0,False,9
2025-12-05 13:17:00,2,225,2.87,1,8,1,0,0,0,0,False,10
2025-12-05 13:17:00,2,226,2.06,0,8,1,0,0,0,0,False,9
2025-12-05 13:17:01,2,227,2.09,1,9,1,0,0,0,0,False,11
2025-12-05 13:17:01,2,228,2.07,1,8,1,0,0,0,0,False,10
2025-12-05 13:17:02,2,229,2.47,1,7,1,0,0,0,0,False,9
2025-12-05 13:17:02,2,230,2.24,0,9,1,0,0,0,0,False,10
2025-12-05 13:17:02,2,231,2.34,1,9,1,0,0,0,0,False,11
2025-12-05 13:17:03,2,232,2.11,1,8,1,0,0,0,0,False,10
2025-12-05 13:17:03,2,233,2.48,1,8,1,0,0,0,0,False,10
2025-12-05 13:17:04,2,234,2.46,1,9,1,0,0,0,0,False,11
2025-12-05 13:17:04,2,235,2.17,0,10,1,0,0,0,0,False,11
2025-12-05 13:17:05,2,236,2.2,0,11,1,0,0,0,0,False,12
2025-12-05 13:17:05,2,237,2.13,0,9,1,0,0,0,0,False,10
2025-12-05 13:17:06,2,238,2.85,0,9,1,0,0,0,0,False,10
2025-12-05 13:17:06,2,239,2.28,0,9,1,0,0,0,0,False,10
2025-12-05 13:17:07,2,240,2.27,0,8,1,0,0,0,0,False,9
2025-12-05 13:17:07,2,241,2.31,1,9,1,1,0,0,0,False,12
2025-12-05 13:17:08,2,242,2.2,0,8,1,1,0,0,0,False,10
2025-12-05 13:17:08,2,243,2.61,1,9,1,1,0,0,0,False,12
2025-12-05 13:17:08,2,244,2.17,1,9,0,1,0,0,0,False,11
2025-12-05 13:17:09,2,245,2.28,0,9,0,0,0,0,0,False,9
2025-12-05 13:17:09,2,246,2.31,1,8,1,1,0,0,0,False,11
2025-12-05 13:17:10,2,247,2.24,1,9,1,1,0,0,0,False,12
