timestamp,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,audio_siren_detected,total_vehicle_count
2025-12-01 21:49:36,199,6.66,0,1,1,1,0,0,1,True,4
2025-12-01 21:49:36,200,5.6,0,0,0,1,0,0,1,True,2
2025-12-01 21:49:36,201,5.38,0,0,0,1,0,0,1,True,2
2025-12-01 21:49:36,202,5.63,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:37,203,5.14,0,0,1,1,0,0,1,True,3
2025-12-01 21:49:37,204,7.07,0,0,1,1,0,0,1,True,3
2025-12-01 21:49:37,205,5.59,0,1,1,0,0,0,1,True,3
2025-12-01 21:49:37,206,5.56,0,0,0,1,0,0,1,True,2
2025-12-01 21:49:37,207,5.63,0,0,0,1,0,0,0,True,1
2025-12-01 21:49:37,208,5.38,0,0,0,1,0,0,0,True,1
2025-12-01 21:49:38,209,5.81,0,1,1,1,0,0,0,True,3
2025-12-01 21:49:38,210,6.12,0,0,1,1,0,0,0,True,2
2025-12-01 21:49:38,211,5.93,0,2,1,0,0,0,0,True,3
2025-12-01 21:49:38,212,5.59,0,1,1,0,0,0,0,True,2
2025-12-01 21:49:38,213,6.33,0,0,1,0,0,0,1,True,2
2025-12-01 21:49:39,214,5.95,0,1,1,2,0,0,0,True,4
2025-12-01 21:49:39,215,6.08,0,1,0,1,0,0,1,True,3
2025-12-01 21:49:39,216,5.36,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:39,217,5.76,0,3,1,1,0,0,1,True,6
2025-12-01 21:49:39,218,5.65,0,0,0,1,0,0,1,True,2
2025-12-01 21:49:39,219,5.77,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:40,220,4.81,0,2,1,1,0,0,1,True,5
2025-12-01 21:49:40,221,5.5,0,4,0,1,0,0,1,True,6
2025-12-01 21:49:40,222,4.77,0,3,0,1,0,0,1,True,5
2025-12-01 21:49:40,223,5.44,0,3,1,2,0,0,1,True,7
2025-12-01 21:49:41,224,5.09,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:41,225,5.38,0,3,0,1,0,0,1,True,5
2025-12-01 21:49:41,226,5.03,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:41,227,5.1,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:41,228,4.64,0,2,1,1,0,0,1,True,5
2025-12-01 21:49:42,229,5.76,0,3,1,1,0,0,1,True,6
2025-12-01 21:49:42,230,4.79,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:42,231,4.72,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:42,232,5.23,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:42,233,4.9,0,1,0,1,0,0,1,True,3
2025-12-01 21:49:43,234,5.67,0,0,0,0,0,0,0,True,0
2025-12-01 21:49:43,235,4.84,0,3,0,0,0,0,1,True,4
2025-12-01 21:49:43,236,4.46,0,1,0,0,0,0,0,True,1
2025-12-01 21:49:43,237,5.47,0,1,0,1,0,0,0,True,2
2025-12-01 21:49:43,238,5.2,0,2,0,1,0,0,0,True,3
2025-12-01 21:49:44,239,5.2,1,1,0,1,0,0,0,True,3
2025-12-01 21:49:44,240,5.64,0,0,0,0,0,0,0,True,0
2025-12-01 21:49:44,241,5.81,2,0,0,0,0,0,0,True,2
2025-12-01 21:49:44,242,5.8,1,0,0,0,0,0,0,True,1
